,result,table,_time,value,name
,_result,0,2026-02-14T03:40:51Z,16.83055555555556,LC_1
,_result,0,2026-02-14T03:40:51.5Z,16.90740740740741,LC_1
,_result,0,2026-02-14T03:40:52Z,16.67377777777778,LC_1
,_result,0,2026-02-14T03:40:52.5Z,16.76767676767677,LC_1
,_result,0,2026-02-14T03:40:53Z,17.06111111111111,LC_1
,_result,0,2026-02-14T03:40:53.5Z,17.390476190476196,LC_1
,_result,0,2026-02-14T03:40:54Z,16.452444444444446,LC_1
,_result,0,2026-02-14T03:40:54.5Z,16.160846560846558,LC_1
,_result,0,2026-02-14T03:40:55Z,15.493333333333336,LC_1
,_result,0,2026-02-14T03:40:55.5Z,15.600925925925926,LC_1
,_result,0,2026-02-14T03:40:56Z,15.447222222222223,LC_1
,_result,0,2026-02-14T03:40:56.5Z,15.370370370370372,LC_1
,_result,0,2026-02-14T03:40:57Z,15.897354497354499,LC_1
,_result,0,2026-02-14T03:40:57.5Z,15.788444444444442,LC_1
,_result,0,2026-02-14T03:40:58Z,15.831481481481482,LC_1
,_result,0,2026-02-14T03:40:58.5Z,15.677777777777777,LC_1
,_result,0,2026-02-14T03:40:59Z,15.862222222222224,LC_1
,_result,0,2026-02-14T03:40:59.5Z,15.272000000000002,LC_1
,_result,0,2026-02-14T03:41:00Z,15.47729468599034,LC_1
,_result,0,2026-02-14T03:41:00.5Z,15.174747474747475,LC_1
,_result,0,2026-02-14T03:41:01Z,14.82933333333333,LC_1
,_result,0,2026-02-14T03:41:01.5Z,14.829333333333329,LC_1
,_result,0,2026-02-14T03:41:02Z,14.755555555555556,LC_1
,_result,0,2026-02-14T03:41:02.5Z,14.986111111111109,LC_1
,_result,0,2026-02-14T03:41:03Z,14.524999999999999,LC_1
,_result,0,2026-02-14T03:41:03.5Z,14.607999999999999,LC_1
,_result,0,2026-02-14T03:41:04Z,14.001010101010099,LC_1
,_result,0,2026-02-14T03:41:04.5Z,14.239111111111107,LC_1
,_result,0,2026-02-14T03:41:05Z,14.140740740740737,LC_1
,_result,0,2026-02-14T03:41:05.5Z,14.001010101010102,LC_1
,_result,0,2026-02-14T03:41:06Z,13.741111111111115,LC_1
,_result,0,2026-02-14T03:41:06.5Z,13.833333333333332,LC_1
,_result,0,2026-02-14T03:41:07Z,13.877248677248677,LC_1
,_result,0,2026-02-14T03:41:07.5Z,13.246464646464647,LC_1
,_result,0,2026-02-14T03:41:08Z,13.793236714975844,LC_1
,_result,0,2026-02-14T03:41:08.5Z,13.83333333333333,LC_1
,_result,0,2026-02-14T03:41:09Z,13.602777777777776,LC_1
,_result,0,2026-02-14T03:41:09.5Z,13.910185185185183,LC_1
,_result,0,2026-02-14T03:41:10Z,13.47246376811594,LC_1
,_result,0,2026-02-14T03:41:10.5Z,13.392270531400964,LC_1
,_result,0,2026-02-14T03:41:11Z,13.525925925925923,LC_1
,_result,0,2026-02-14T03:41:11.5Z,13.14166666666666,LC_1
,_result,0,2026-02-14T03:41:12Z,13.064814814814815,LC_1
,_result,0,2026-02-14T03:41:12.5Z,13.058666666666664,LC_1
,_result,0,2026-02-14T03:41:13Z,12.689777777777774,LC_1
,_result,0,2026-02-14T03:41:13.5Z,12.984888888888884,LC_1
,_result,0,2026-02-14T03:41:14Z,12.750724637681156,LC_1
,_result,0,2026-02-14T03:41:14.5Z,12.763555555555552,LC_1
,_result,0,2026-02-14T03:41:15Z,13.071497584541063,LC_1
,_result,0,2026-02-14T03:41:15.5Z,13.449074074074074,LC_1
,_result,0,2026-02-14T03:41:16Z,13.392270531400964,LC_1
,_result,0,2026-02-14T03:41:16.5Z,12.91111111111111,LC_1
,_result,0,2026-02-14T03:41:17Z,12.615999999999996,LC_1
,_result,0,2026-02-14T03:41:17.5Z,12.98796296296296,LC_1
,_result,0,2026-02-14T03:41:18Z,12.590338164251206,LC_1
,_result,0,2026-02-14T03:41:18.5Z,12.680555555555552,LC_1
,_result,0,2026-02-14T03:41:19Z,12.54222222222222,LC_1
,_result,0,2026-02-14T03:41:19.5Z,12.830917874396134,LC_1
,_result,0,2026-02-14T03:41:20Z,12.449999999999998,LC_1
,_result,0,2026-02-14T03:41:20.5Z,12.219444444444441,LC_1
,_result,0,2026-02-14T03:41:21Z,12.603703703703701,LC_1
,_result,0,2026-02-14T03:41:21.5Z,12.14259259259259,LC_1
,_result,0,2026-02-14T03:41:22Z,12.373148148148147,LC_1
,_result,0,2026-02-14T03:41:22.5Z,11.878222222222224,LC_1
,_result,0,2026-02-14T03:41:23Z,12.14259259259259,LC_1
,_result,0,2026-02-14T03:41:23.5Z,11.951999999999996,LC_1
,_result,0,2026-02-14T03:41:24Z,11.951999999999998,LC_1
,_result,0,2026-02-14T03:41:24.5Z,11.758333333333333,LC_1
,_result,0,2026-02-14T03:41:25Z,11.656888888888886,LC_1
,_result,0,2026-02-14T03:41:25.5Z,11.87822222222222,LC_1
,_result,0,2026-02-14T03:41:26Z,11.87822222222222,LC_1
,_result,0,2026-02-14T03:41:26.5Z,11.804444444444444,LC_1
,_result,0,2026-02-14T03:41:27Z,11.952,LC_1
,_result,0,2026-02-14T03:41:27.5Z,11.361777777777776,LC_1
,_result,0,2026-02-14T03:41:28Z,11.835185185185182,LC_1
,_result,0,2026-02-14T03:41:28.5Z,11.140444444444443,LC_1
,_result,0,2026-02-14T03:41:29Z,11.318181818181815,LC_1
,_result,0,2026-02-14T03:41:29.5Z,11.297222222222219,LC_1
,_result,0,2026-02-14T03:41:30Z,10.912962962962963,LC_1
,_result,0,2026-02-14T03:41:30.5Z,10.83611111111111,LC_1
,_result,0,2026-02-14T03:41:31Z,10.91911111111111,LC_1
,_result,0,2026-02-14T03:41:31.5Z,10.992888888888888,LC_1
,_result,0,2026-02-14T03:41:32Z,10.605555555555556,LC_1
,_result,0,2026-02-14T03:41:32.5Z,10.91296296296296,LC_1
,_result,0,2026-02-14T03:41:33Z,10.84533333333333,LC_1
,_result,0,2026-02-14T03:41:33.5Z,10.298148148148146,LC_1
,_result,0,2026-02-14T03:41:34Z,10.627513227513226,LC_1
,_result,0,2026-02-14T03:41:34.5Z,10.45185185185185,LC_1
,_result,0,2026-02-14T03:41:35Z,10.647474747474746,LC_1
,_result,0,2026-02-14T03:41:35.5Z,10.375,LC_1
,_result,0,2026-02-14T03:41:36Z,10.402666666666667,LC_1
,_result,0,2026-02-14T03:41:36.5Z,10.067592592592591,LC_1
,_result,0,2026-02-14T03:41:37Z,9.959999999999999,LC_1
,_result,0,2026-02-14T03:41:37.5Z,9.990740740740739,LC_1
,_result,0,2026-02-14T03:41:38Z,10.033777777777779,LC_1
,_result,0,2026-02-14T03:41:38.5Z,10.184541062801932,LC_1
,_result,0,2026-02-14T03:41:39Z,9.837037037037037,LC_1
,_result,0,2026-02-14T03:41:39.5Z,9.886222222222221,LC_1
,_result,0,2026-02-14T03:41:40Z,9.738666666666667,LC_1
,_result,0,2026-02-14T03:41:40.5Z,9.812444444444445,LC_1
,_result,0,2026-02-14T03:41:41Z,9.517333333333333,LC_1
,_result,0,2026-02-14T03:41:41.5Z,9.138383838383836,LC_1
,_result,0,2026-02-14T03:41:42Z,9.452777777777776,LC_1
,_result,0,2026-02-14T03:41:42.5Z,9.749206349206348,LC_1
,_result,0,2026-02-14T03:41:43Z,9.623188405797102,LC_1
,_result,0,2026-02-14T03:41:43.5Z,9.38989898989899,LC_1
,_result,0,2026-02-14T03:41:44Z,9.529629629629627,LC_1
,_result,0,2026-02-14T03:41:44.5Z,9.222222222222223,LC_1
,_result,0,2026-02-14T03:41:45Z,9.138383838383838,LC_1
,_result,0,2026-02-14T03:41:45.5Z,9.302415458937197,LC_1
,_result,0,2026-02-14T03:41:46Z,8.981642512077297,LC_1
,_result,0,2026-02-14T03:41:46.5Z,9.14537037037037,LC_1
,_result,0,2026-02-14T03:41:47Z,8.853333333333332,LC_1
,_result,0,2026-02-14T03:41:47.5Z,8.90144927536232,LC_1
,_result,0,2026-02-14T03:41:48Z,8.631999999999998,LC_1
,_result,0,2026-02-14T03:41:48.5Z,8.981642512077295,LC_1
,_result,0,2026-02-14T03:41:49Z,8.660869565217391,LC_1
,_result,0,2026-02-14T03:41:49.5Z,8.530555555555553,LC_1
,_result,0,2026-02-14T03:41:50Z,8.580676328502417,LC_1
,_result,0,2026-02-14T03:41:50.5Z,8.453703703703704,LC_1
,_result,0,2026-02-14T03:41:51Z,8.803030303030301,LC_1
,_result,0,2026-02-14T03:41:51.5Z,8.71919191919192,LC_1
,_result,0,2026-02-14T03:41:52Z,8.410666666666664,LC_1
,_result,0,2026-02-14T03:41:52.5Z,8.26311111111111,LC_1
,_result,0,2026-02-14T03:41:53Z,8.660869565217387,LC_1
,_result,0,2026-02-14T03:41:53.5Z,8.216161616161616,LC_1
,_result,0,2026-02-14T03:41:54Z,8.580676328502415,LC_1
,_result,0,2026-02-14T03:41:54.5Z,8.179710144927537,LC_1
,_result,0,2026-02-14T03:41:55Z,8.551515151515149,LC_1
,_result,0,2026-02-14T03:41:55.5Z,8.223148148148146,LC_1
,_result,0,2026-02-14T03:41:56Z,8.189333333333334,LC_1
,_result,0,2026-02-14T03:41:56.5Z,8.069444444444443,LC_1
,_result,0,2026-02-14T03:41:57Z,7.931111111111112,LC_1
,_result,0,2026-02-14T03:41:57.5Z,7.778743961352657,LC_1
,_result,0,2026-02-14T03:41:58Z,7.858937198067631,LC_1
,_result,0,2026-02-14T03:41:58.5Z,7.713131313131311,LC_1
,_result,0,2026-02-14T03:41:59Z,8.22314814814815,LC_1
,_result,0,2026-02-14T03:41:59.5Z,7.451555555555554,LC_1
,_result,0,2026-02-14T03:42:00Z,8.019323671497585,LC_1
,_result,0,2026-02-14T03:42:00.5Z,7.217391304347826,LC_1
,_result,0,2026-02-14T03:42:01Z,7.608333333333332,LC_1
,_result,0,2026-02-14T03:42:01.5Z,7.137198067632849,LC_1
,_result,0,2026-02-14T03:42:02Z,7.858937198067632,LC_1
,_result,0,2026-02-14T03:42:02.5Z,7.53816425120773,LC_1
,_result,0,2026-02-14T03:42:03Z,7.137198067632851,LC_1
,_result,0,2026-02-14T03:42:03.5Z,7.297584541062801,LC_1
,_result,0,2026-02-14T03:42:04Z,7.147222222222222,LC_1
,_result,0,2026-02-14T03:42:04.5Z,7.126262626262626,LC_1
,_result,0,2026-02-14T03:42:05Z,7.137198067632849,LC_1
,_result,0,2026-02-14T03:42:05.5Z,7.114285714285715,LC_1
,_result,0,2026-02-14T03:42:06Z,6.762962962962962,LC_1
,_result,0,2026-02-14T03:42:06.5Z,6.686111111111111,LC_1
,_result,0,2026-02-14T03:42:07Z,6.916666666666665,LC_1
,_result,0,2026-02-14T03:42:07.5Z,7.042424242424243,LC_1
,_result,0,2026-02-14T03:42:08Z,6.896618357487921,LC_1
,_result,0,2026-02-14T03:42:08.5Z,6.976811594202899,LC_1
,_result,0,2026-02-14T03:42:09Z,6.762962962962963,LC_1
,_result,0,2026-02-14T03:42:09.5Z,6.93511111111111,LC_1
,_result,0,2026-02-14T03:42:10Z,6.3717171717171714,LC_1
,_result,0,2026-02-14T03:42:10.5Z,6.455555555555555,LC_1
,_result,0,2026-02-14T03:42:11Z,6.60925925925926,LC_1
,_result,0,2026-02-14T03:42:11.5Z,6.707070707070707,LC_1
,_result,0,2026-02-14T03:42:12Z,6.656038647342995,LC_1
,_result,0,2026-02-14T03:42:12.5Z,6.566222222222222,LC_1
,_result,0,2026-02-14T03:42:13Z,6.492444444444444,LC_1
,_result,0,2026-02-14T03:42:13.5Z,5.934299516908211,LC_1
,_result,0,2026-02-14T03:42:14Z,6.415458937198066,LC_1
,_result,0,2026-02-14T03:42:14.5Z,6.224999999999999,LC_1
,_result,0,2026-02-14T03:42:15Z,6.094685990338163,LC_1
,_result,0,2026-02-14T03:42:15.5Z,6.148148148148146,LC_1
,_result,0,2026-02-14T03:42:16Z,6.148148148148148,LC_1
,_result,0,2026-02-14T03:42:16.5Z,5.77391304347826,LC_1
,_result,0,2026-02-14T03:42:17Z,6.094685990338163,LC_1
,_result,0,2026-02-14T03:42:17.5Z,5.763888888888889,LC_1
,_result,0,2026-02-14T03:42:18Z,5.533333333333332,LC_1
,_result,0,2026-02-14T03:42:18.5Z,5.975999999999999,LC_1
,_result,0,2026-02-14T03:42:19Z,5.90222222222222,LC_1
,_result,0,2026-02-14T03:42:19.5Z,5.687037037037037,LC_1
,_result,0,2026-02-14T03:42:20Z,5.607111111111111,LC_1
,_result,0,2026-02-14T03:42:20.5Z,5.372946859903381,LC_1
,_result,0,2026-02-14T03:42:21Z,5.828444444444444,LC_1
,_result,0,2026-02-14T03:42:21.5Z,5.68088888888889,LC_1
,_result,0,2026-02-14T03:42:22Z,5.533333333333332,LC_1
,_result,0,2026-02-14T03:42:22.5Z,5.533333333333332,LC_1
,_result,0,2026-02-14T03:42:23Z,5.533333333333332,LC_1
,_result,0,2026-02-14T03:42:23.5Z,5.4564814814814815,LC_1
,_result,0,2026-02-14T03:42:24Z,4.995370370370369,LC_1
,_result,0,2026-02-14T03:42:24.5Z,5.840740740740741,LC_1
,_result,0,2026-02-14T03:42:25Z,7.531481481481481,LC_1
,_result,0,2026-02-14T03:42:25.5Z,10.826086956521737,LC_1
,_result,0,2026-02-14T03:42:26Z,13.722666666666667,LC_1
,_result,0,2026-02-14T03:42:26.5Z,13.427555555555557,LC_1
,_result,0,2026-02-14T03:42:27Z,16.279227053140097,LC_1
,_result,0,2026-02-14T03:42:27.5Z,18.518222222222228,LC_1
,_result,0,2026-02-14T03:42:28Z,20.058333333333334,LC_1
,_result,0,2026-02-14T03:42:28.5Z,20.49382716049383,LC_1
,_result,0,2026-02-14T03:42:29Z,20.28888888888889,LC_1
,_result,0,2026-02-14T03:42:29.5Z,20.84222222222222,LC_1
,_result,0,2026-02-14T03:42:30Z,20.774269005847955,LC_1
,_result,0,2026-02-14T03:42:30.5Z,20.9037037037037,LC_1
,_result,0,2026-02-14T03:42:31Z,19.968115942028984,LC_1
,_result,0,2026-02-14T03:42:31.5Z,20.510222222222225,LC_1
,_result,0,2026-02-14T03:42:32Z,20.59629629629629,LC_1
,_result,0,2026-02-14T03:42:32.5Z,19.785858585858588,LC_1
,_result,0,2026-02-14T03:42:33Z,20.21203703703704,LC_1
,_result,0,2026-02-14T03:42:33.5Z,19.99377777777778,LC_1
,_result,0,2026-02-14T03:42:34Z,20.75,LC_1
,_result,0,2026-02-14T03:42:34.5Z,24.85990338164251,LC_1
,_result,0,2026-02-14T03:42:35Z,27.076444444444437,LC_1
,_result,0,2026-02-14T03:42:35.5Z,27.897222222222222,LC_1
,_result,0,2026-02-14T03:42:36Z,30.232850241545886,LC_1
,_result,0,2026-02-14T03:42:36.5Z,30.232850241545897,LC_1
,_result,0,2026-02-14T03:42:37Z,34.242512077294684,LC_1
,_result,0,2026-02-14T03:42:37.5Z,38.50277777777779,LC_1
,_result,0,2026-02-14T03:42:38Z,41.53688888888889,LC_1
,_result,0,2026-02-14T03:42:38.5Z,44.414222222222214,LC_1
,_result,0,2026-02-14T03:42:39Z,46.19494949494948,LC_1
,_result,0,2026-02-14T03:42:39.5Z,48.54577777777776,LC_1
,_result,0,2026-02-14T03:42:40Z,51.49074074074073,LC_1
,_result,0,2026-02-14T03:42:40.5Z,54.7185185185185,LC_1
,_result,0,2026-02-14T03:42:41Z,58.099999999999994,LC_1
,_result,0,2026-02-14T03:42:41.5Z,61.588405797101466,LC_1
,_result,0,2026-02-14T03:42:42Z,64.63939393939393,LC_1
,_result,0,2026-02-14T03:42:42.5Z,67.94933333333336,LC_1
,_result,0,2026-02-14T03:42:43Z,71.05120772946863,LC_1
,_result,0,2026-02-14T03:42:43.5Z,73.4570048309179,LC_1
,_result,0,2026-02-14T03:42:44Z,76.31388888888891,LC_1
,_result,0,2026-02-14T03:42:44.5Z,78.3888888888889,LC_1
,_result,0,2026-02-14T03:42:45Z,81.46296296296298,LC_1
,_result,0,2026-02-14T03:42:45.5Z,84.76060606060605,LC_1
,_result,0,2026-02-14T03:42:46Z,87.05777777777776,LC_1
,_result,0,2026-02-14T03:42:46.5Z,90.15644444444442,LC_1
,_result,0,2026-02-14T03:42:47Z,92.38260869565214,LC_1
,_result,0,2026-02-14T03:42:47.5Z,94.80444444444441,LC_1
,_result,0,2026-02-14T03:42:48Z,97.75555555555552,LC_1
,_result,0,2026-02-14T03:42:48.5Z,99.83055555555553,LC_1
,_result,0,2026-02-14T03:42:49Z,102.67407407407404,LC_1
,_result,0,2026-02-14T03:42:49.5Z,104.21111111111107,LC_1
,_result,0,2026-02-14T03:42:50Z,108.28425925925926,LC_1
,_result,0,2026-02-14T03:42:50.5Z,109.51388888888887,LC_1
,_result,0,2026-02-14T03:42:51Z,111.62898550724636,LC_1
,_result,0,2026-02-14T03:42:51.5Z,113.43333333333331,LC_1
,_result,0,2026-02-14T03:42:52Z,114.99710144927535,LC_1
,_result,0,2026-02-14T03:42:52.5Z,118.42870370370366,LC_1
,_result,0,2026-02-14T03:42:53Z,119.74133333333327,LC_1
,_result,0,2026-02-14T03:42:53.5Z,120.45024154589368,LC_1
,_result,0,2026-02-14T03:42:54Z,122.04074074074072,LC_1
,_result,0,2026-02-14T03:42:54.5Z,123.65155555555553,LC_1
,_result,0,2026-02-14T03:42:55Z,122.88611111111105,LC_1
,_result,0,2026-02-14T03:42:55.5Z,121.89371980676329,LC_1
,_result,0,2026-02-14T03:42:56Z,120.61062801932364,LC_1
,_result,0,2026-02-14T03:42:56.5Z,120.50370370370365,LC_1
,_result,0,2026-02-14T03:42:57Z,119.6675555555555,LC_1
,_result,0,2026-02-14T03:42:57.5Z,119.3724444444444,LC_1
,_result,0,2026-02-14T03:42:58Z,118.7084444444444,LC_1
,_result,0,2026-02-14T03:42:58.5Z,118.3395555555555,LC_1
,_result,0,2026-02-14T03:42:59Z,117.74933333333328,LC_1
,_result,0,2026-02-14T03:42:59.5Z,117.04537037037034,LC_1
,_result,0,2026-02-14T03:43:00Z,116.93777777777774,LC_1
,_result,0,2026-02-14T03:43:00.5Z,116.27685185185182,LC_1
,_result,0,2026-02-14T03:43:01Z,115.75733333333329,LC_1
,_result,0,2026-02-14T03:43:01.5Z,115.83111111111107,LC_1
,_result,0,2026-02-14T03:43:02Z,114.69090909090909,LC_1
,_result,0,2026-02-14T03:43:02.5Z,114.65066666666664,LC_1
,_result,0,2026-02-14T03:43:03Z,114.13422222222219,LC_1
,_result,0,2026-02-14T03:43:03.5Z,114.11497584541061,LC_1
,_result,0,2026-02-14T03:43:04Z,112.83188405797101,LC_1
,_result,0,2026-02-14T03:43:04.5Z,112.12685185185184,LC_1
,_result,0,2026-02-14T03:43:05Z,112.28055555555555,LC_1
,_result,0,2026-02-14T03:43:05.5Z,111.89629629629628,LC_1
,_result,0,2026-02-14T03:43:06Z,111.81944444444444,LC_1
,_result,0,2026-02-14T03:43:06.5Z,110.88799999999998,LC_1
,_result,0,2026-02-14T03:43:07Z,110.8142222222222,LC_1
,_result,0,2026-02-14T03:43:07.5Z,110.5898148148148,LC_1
,_result,0,2026-02-14T03:43:08Z,110.10531400966183,LC_1
,_result,0,2026-02-14T03:43:08.5Z,109.54396135265699,LC_1
,_result,0,2026-02-14T03:43:09Z,109.36018518518517,LC_1
,_result,0,2026-02-14T03:43:09.5Z,108.97592592592592,LC_1
,_result,0,2026-02-14T03:43:10Z,108.9024154589372,LC_1
,_result,0,2026-02-14T03:43:10.5Z,108.5816425120773,LC_1
,_result,0,2026-02-14T03:43:11Z,108.37955555555554,LC_1
,_result,0,2026-02-14T03:43:11.5Z,107.89999999999999,LC_1
,_result,0,2026-02-14T03:43:12Z,107.78933333333335,LC_1
,_result,0,2026-02-14T03:43:12.5Z,107.82314814814816,LC_1
,_result,0,2026-02-14T03:43:13Z,107.49422222222223,LC_1
,_result,0,2026-02-14T03:43:13.5Z,106.89758454106283,LC_1
,_result,0,2026-02-14T03:43:14Z,106.75644444444445,LC_1
,_result,0,2026-02-14T03:43:14.5Z,106.53511111111112,LC_1
,_result,0,2026-02-14T03:43:15Z,106.67037037037038,LC_1
,_result,0,2026-02-14T03:43:15.5Z,105.8040404040404,LC_1
,_result,0,2026-02-14T03:43:16Z,105.87111111111109,LC_1
,_result,0,2026-02-14T03:43:16.5Z,105.79733333333331,LC_1
,_result,0,2026-02-14T03:43:17Z,105.37391304347825,LC_1
,_result,0,2026-02-14T03:43:17.5Z,104.9796296296296,LC_1
,_result,0,2026-02-14T03:43:18Z,104.90277777777779,LC_1
,_result,0,2026-02-14T03:43:18.5Z,104.67222222222222,LC_1
,_result,0,2026-02-14T03:43:19Z,104.2111111111111,LC_1
,_result,0,2026-02-14T03:43:19.5Z,104.6521739130435,LC_1
,_result,0,2026-02-14T03:43:20Z,104.07936507936508,LC_1
,_result,0,2026-02-14T03:43:20.5Z,104.28796296296296,LC_1
,_result,0,2026-02-14T03:43:21Z,104.02666666666664,LC_1
,_result,0,2026-02-14T03:43:21.5Z,103.43644444444442,LC_1
,_result,0,2026-02-14T03:43:22Z,104.32177777777775,LC_1
,_result,0,2026-02-14T03:43:22.5Z,103.67314814814813,LC_1
,_result,0,2026-02-14T03:43:23Z,103.584,LC_1
,_result,0,2026-02-14T03:43:23.5Z,103.82685185185183,LC_1
,_result,0,2026-02-14T03:43:24Z,103.04830917874395,LC_1
,_result,0,2026-02-14T03:43:24.5Z,103.21203703703702,LC_1
,_result,0,2026-02-14T03:43:25Z,102.36666666666663,LC_1
,_result,0,2026-02-14T03:43:25.5Z,102.84973544973545,LC_1
,_result,0,2026-02-14T03:43:26Z,102.36666666666663,LC_1
,_result,0,2026-02-14T03:43:26.5Z,101.88711111111108,LC_1
,_result,0,2026-02-14T03:43:27Z,101.90555555555552,LC_1
,_result,0,2026-02-14T03:43:27.5Z,101.44444444444441,LC_1
,_result,0,2026-02-14T03:43:28Z,99.98425925925922,LC_1
,_result,0,2026-02-14T03:43:28.5Z,99.27922705314005,LC_1
,_result,0,2026-02-14T03:43:29Z,99.1573333333333,LC_1
,_result,0,2026-02-14T03:43:29.5Z,99.7603864734299,LC_1
,_result,0,2026-02-14T03:43:30Z,99.13888888888884,LC_1
,_result,0,2026-02-14T03:43:30.5Z,99.52314814814811,LC_1
,_result,0,2026-02-14T03:43:31Z,98.71787439613522,LC_1
,_result,0,2026-02-14T03:43:31.5Z,99.1573333333333,LC_1
,_result,0,2026-02-14T03:43:32Z,98.93599999999996,LC_1
,_result,0,2026-02-14T03:43:32.5Z,98.37037037037032,LC_1
,_result,0,2026-02-14T03:43:33Z,98.55748792270526,LC_1
,_result,0,2026-02-14T03:43:33.5Z,97.97688888888884,LC_1
,_result,0,2026-02-14T03:43:34Z,97.91594202898547,LC_1
,_result,0,2026-02-14T03:43:34.5Z,97.75555555555553,LC_1
